sensor_id,zone,type,reading,unit,state,assessment,timestamp
KAGGLE-00532-P,Kaggle- mothbeans  -532,PH,5.5,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00532-T,Kaggle- mothbeans  -532,TEMPERATURE,30.1,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00528-T,Kaggle- mothbeans  -528,TEMPERATURE,30.6,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00532-M,Kaggle- mothbeans  -532,MOISTURE,0.114,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00535-M,Kaggle- mothbeans  -535,MOISTURE,0.185,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00531-M,Kaggle- mothbeans  -531,MOISTURE,0.279,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00534-T,Kaggle- mothbeans  -534,TEMPERATURE,26.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00534-M,Kaggle- mothbeans  -534,MOISTURE,0.204,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00533-P,Kaggle- mothbeans  -533,PH,4.61,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00539-P,Kaggle- mothbeans  -539,PH,4.19,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00536-T,Kaggle- mothbeans  -536,TEMPERATURE,28.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00538-P,Kaggle- mothbeans  -538,PH,3.79,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00542-M,Kaggle- mothbeans  -542,MOISTURE,0.141,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00535-T,Kaggle- mothbeans  -535,TEMPERATURE,28.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00538-M,Kaggle- mothbeans  -538,MOISTURE,0.276,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00537-P,Kaggle- mothbeans  -537,PH,8.87,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00537-T,Kaggle- mothbeans  -537,TEMPERATURE,24.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00543-P,Kaggle- mothbeans  -543,PH,5.79,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00536-P,Kaggle- mothbeans  -536,PH,3.83,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00545-T,Kaggle- mothbeans  -545,TEMPERATURE,26.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00539-M,Kaggle- mothbeans  -539,MOISTURE,0.125,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00538-T,Kaggle- mothbeans  -538,TEMPERATURE,28.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00536-M,Kaggle- mothbeans  -536,MOISTURE,0.192,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00541-M,Kaggle- mothbeans  -541,MOISTURE,0.234,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00548-M,Kaggle- mothbeans  -548,MOISTURE,0.206,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00540-P,Kaggle- mothbeans  -540,PH,7.66,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00542-T,Kaggle- mothbeans  -542,TEMPERATURE,25.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00535-P,Kaggle- mothbeans  -535,PH,8.29,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00541-P,Kaggle- mothbeans  -541,PH,9.39,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00541-T,Kaggle- mothbeans  -541,TEMPERATURE,25.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00549-P,Kaggle- mothbeans  -549,PH,5.41,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00543-M,Kaggle- mothbeans  -543,MOISTURE,0.212,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00537-M,Kaggle- mothbeans  -537,MOISTURE,0.244,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00544-M,Kaggle- mothbeans  -544,MOISTURE,0.143,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00544-P,Kaggle- mothbeans  -544,PH,7.35,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00544-T,Kaggle- mothbeans  -544,TEMPERATURE,31.1,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00539-T,Kaggle- mothbeans  -539,TEMPERATURE,26.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00545-M,Kaggle- mothbeans  -545,MOISTURE,0.252,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00545-P,Kaggle- mothbeans  -545,PH,5.99,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00546-P,Kaggle- mothbeans  -546,PH,8.62,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00546-T,Kaggle- mothbeans  -546,TEMPERATURE,30.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00547-T,Kaggle- mothbeans  -547,TEMPERATURE,27.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00546-M,Kaggle- mothbeans  -546,MOISTURE,0.194,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00548-T,Kaggle- mothbeans  -548,TEMPERATURE,31.0,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00547-M,Kaggle- mothbeans  -547,MOISTURE,0.121,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00540-T,Kaggle- mothbeans  -540,TEMPERATURE,30.9,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00547-P,Kaggle- mothbeans  -547,PH,9.46,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00549-T,Kaggle- mothbeans  -549,TEMPERATURE,26.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00549-M,Kaggle- mothbeans  -549,MOISTURE,0.102,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00548-P,Kaggle- mothbeans  -548,PH,8.03,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00540-M,Kaggle- mothbeans  -540,MOISTURE,0.249,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00542-P,Kaggle- mothbeans  -542,PH,4.52,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00550-T,Kaggle- mothbeans  -550,TEMPERATURE,32.0,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00550-M,Kaggle- mothbeans  -550,MOISTURE,0.138,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00543-T,Kaggle- mothbeans  -543,TEMPERATURE,27.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00551-T,Kaggle- mothbeans  -551,TEMPERATURE,25.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00551-M,Kaggle- mothbeans  -551,MOISTURE,0.164,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00550-P,Kaggle- mothbeans  -550,PH,6.28,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00553-M,Kaggle- mothbeans  -553,MOISTURE,0.191,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00552-P,Kaggle- mothbeans  -552,PH,7.89,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00555-T,Kaggle- mothbeans  -555,TEMPERATURE,28.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00552-M,Kaggle- mothbeans  -552,MOISTURE,0.26,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00551-P,Kaggle- mothbeans  -551,PH,9.16,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00555-M,Kaggle- mothbeans  -555,MOISTURE,0.253,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00554-P,Kaggle- mothbeans  -554,PH,9.07,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00552-T,Kaggle- mothbeans  -552,TEMPERATURE,25.5,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00554-T,Kaggle- mothbeans  -554,TEMPERATURE,29.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00554-M,Kaggle- mothbeans  -554,MOISTURE,0.237,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00553-T,Kaggle- mothbeans  -553,TEMPERATURE,29.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00553-P,Kaggle- mothbeans  -553,PH,8.18,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00556-T,Kaggle- mothbeans  -556,TEMPERATURE,24.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00556-M,Kaggle- mothbeans  -556,MOISTURE,0.156,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00555-P,Kaggle- mothbeans  -555,PH,7.7,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00556-P,Kaggle- mothbeans  -556,PH,5.89,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00557-M,Kaggle- mothbeans  -557,MOISTURE,0.125,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00557-T,Kaggle- mothbeans  -557,TEMPERATURE,25.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00557-P,Kaggle- mothbeans  -557,PH,6.16,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00558-M,Kaggle- mothbeans  -558,MOISTURE,0.153,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00558-T,Kaggle- mothbeans  -558,TEMPERATURE,31.0,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00558-P,Kaggle- mothbeans  -558,PH,3.5,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00559-M,Kaggle- mothbeans  -559,MOISTURE,0.191,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00559-T,Kaggle- mothbeans  -559,TEMPERATURE,27.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00559-P,Kaggle- mothbeans  -559,PH,7.39,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00560-M,Kaggle- mothbeans  -560,MOISTURE,0.236,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00560-T,Kaggle- mothbeans  -560,TEMPERATURE,27.1,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00560-P,Kaggle- mothbeans  -560,PH,8.34,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00561-M,Kaggle- mothbeans  -561,MOISTURE,0.221,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00561-T,Kaggle- mothbeans  -561,TEMPERATURE,28.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00561-P,Kaggle- mothbeans  -561,PH,8.66,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00562-M,Kaggle- mothbeans  -562,MOISTURE,0.276,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00562-T,Kaggle- mothbeans  -562,TEMPERATURE,28.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00562-P,Kaggle- mothbeans  -562,PH,3.56,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00563-M,Kaggle- mothbeans  -563,MOISTURE,0.134,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00563-T,Kaggle- mothbeans  -563,TEMPERATURE,27.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00563-P,Kaggle- mothbeans  -563,PH,5.96,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00564-M,Kaggle- mothbeans  -564,MOISTURE,0.117,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00564-T,Kaggle- mothbeans  -564,TEMPERATURE,30.5,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00564-P,Kaggle- mothbeans  -564,PH,9.42,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00565-M,Kaggle- mothbeans  -565,MOISTURE,0.165,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00565-T,Kaggle- mothbeans  -565,TEMPERATURE,30.6,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00565-P,Kaggle- mothbeans  -565,PH,8.18,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00566-M,Kaggle- mothbeans  -566,MOISTURE,0.292,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00566-T,Kaggle- mothbeans  -566,TEMPERATURE,26.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00566-P,Kaggle- mothbeans  -566,PH,5.13,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00567-M,Kaggle- mothbeans  -567,MOISTURE,0.233,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00567-T,Kaggle- mothbeans  -567,TEMPERATURE,26.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00567-P,Kaggle- mothbeans  -567,PH,6.29,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00568-M,Kaggle- mothbeans  -568,MOISTURE,0.236,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00568-T,Kaggle- mothbeans  -568,TEMPERATURE,28.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00568-P,Kaggle- mothbeans  -568,PH,7.99,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00569-M,Kaggle- mothbeans  -569,MOISTURE,0.163,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00569-T,Kaggle- mothbeans  -569,TEMPERATURE,28.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00569-P,Kaggle- mothbeans  -569,PH,8.92,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00570-M,Kaggle- mothbeans  -570,MOISTURE,0.266,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00571-P,Kaggle- mothbeans  -571,PH,5.24,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00571-M,Kaggle- mothbeans  -571,MOISTURE,0.295,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00570-P,Kaggle- mothbeans  -570,PH,6.88,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00570-T,Kaggle- mothbeans  -570,TEMPERATURE,29.4,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00571-T,Kaggle- mothbeans  -571,TEMPERATURE,24.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00573-M,Kaggle- mothbeans  -573,MOISTURE,0.195,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00572-T,Kaggle- mothbeans  -572,TEMPERATURE,26.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00572-P,Kaggle- mothbeans  -572,PH,7.55,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00572-M,Kaggle- mothbeans  -572,MOISTURE,0.219,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00574-P,Kaggle- mothbeans  -574,PH,7.79,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00574-T,Kaggle- mothbeans  -574,TEMPERATURE,28.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00573-P,Kaggle- mothbeans  -573,PH,8.71,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00573-T,Kaggle- mothbeans  -573,TEMPERATURE,28.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00574-M,Kaggle- mothbeans  -574,MOISTURE,0.101,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00576-M,Kaggle- mothbeans  -576,MOISTURE,0.198,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00575-P,Kaggle- mothbeans  -575,PH,8.06,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00575-T,Kaggle- mothbeans  -575,TEMPERATURE,29.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00575-M,Kaggle- mothbeans  -575,MOISTURE,0.238,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00578-M,Kaggle- mothbeans  -578,MOISTURE,0.177,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00577-P,Kaggle- mothbeans  -577,PH,5.95,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00577-T,Kaggle- mothbeans  -577,TEMPERATURE,26.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00577-M,Kaggle- mothbeans  -577,MOISTURE,0.179,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00576-P,Kaggle- mothbeans  -576,PH,4.4,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00576-T,Kaggle- mothbeans  -576,TEMPERATURE,28.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00578-P,Kaggle- mothbeans  -578,PH,8.53,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00578-T,Kaggle- mothbeans  -578,TEMPERATURE,31.2,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00579-M,Kaggle- mothbeans  -579,MOISTURE,0.17,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00579-T,Kaggle- mothbeans  -579,TEMPERATURE,24.2,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00580-M,Kaggle- mothbeans  -580,MOISTURE,0.292,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00579-P,Kaggle- mothbeans  -579,PH,7.22,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00580-T,Kaggle- mothbeans  -580,TEMPERATURE,30.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00581-M,Kaggle- mothbeans  -581,MOISTURE,0.267,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00580-P,Kaggle- mothbeans  -580,PH,4.93,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00581-P,Kaggle- mothbeans  -581,PH,4.63,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00581-T,Kaggle- mothbeans  -581,TEMPERATURE,29.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00582-T,Kaggle- mothbeans  -582,TEMPERATURE,31.2,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00582-M,Kaggle- mothbeans  -582,MOISTURE,0.17,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00583-T,Kaggle- mothbeans  -583,TEMPERATURE,26.8,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00583-M,Kaggle- mothbeans  -583,MOISTURE,0.159,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00582-P,Kaggle- mothbeans  -582,PH,5.03,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00583-P,Kaggle- mothbeans  -583,PH,3.53,pH,ALERT,HIGHLY ACIDIC — lime required urgently,2026-05-20
KAGGLE-00585-T,Kaggle- mothbeans  -585,TEMPERATURE,31.0,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00585-M,Kaggle- mothbeans  -585,MOISTURE,0.137,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00584-P,Kaggle- mothbeans  -584,PH,8.87,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00584-T,Kaggle- mothbeans  -584,TEMPERATURE,31.5,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00584-M,Kaggle- mothbeans  -584,MOISTURE,0.193,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00585-P,Kaggle- mothbeans  -585,PH,9.41,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00586-T,Kaggle- mothbeans  -586,TEMPERATURE,29.6,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00587-P,Kaggle- mothbeans  -587,PH,8.35,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00587-T,Kaggle- mothbeans  -587,TEMPERATURE,30.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00587-M,Kaggle- mothbeans  -587,MOISTURE,0.177,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00586-P,Kaggle- mothbeans  -586,PH,5.8,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
KAGGLE-00588-T,Kaggle- mothbeans  -588,TEMPERATURE,30.9,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00588-M,Kaggle- mothbeans  -588,MOISTURE,0.139,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00586-M,Kaggle- mothbeans  -586,MOISTURE,0.194,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00589-T,Kaggle- mothbeans  -589,TEMPERATURE,30.4,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00589-M,Kaggle- mothbeans  -589,MOISTURE,0.269,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00588-P,Kaggle- mothbeans  -588,PH,8.63,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00590-M,Kaggle- mothbeans  -590,MOISTURE,0.194,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00589-P,Kaggle- mothbeans  -589,PH,7.7,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00590-T,Kaggle- mothbeans  -590,TEMPERATURE,30.4,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00591-T,Kaggle- mothbeans  -591,TEMPERATURE,25.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00591-M,Kaggle- mothbeans  -591,MOISTURE,0.23,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00590-P,Kaggle- mothbeans  -590,PH,5.26,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00591-P,Kaggle- mothbeans  -591,PH,9.11,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00592-T,Kaggle- mothbeans  -592,TEMPERATURE,30.5,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00592-M,Kaggle- mothbeans  -592,MOISTURE,0.16,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00592-P,Kaggle- mothbeans  -592,PH,4.61,pH,WARNING,ACIDIC — consider lime treatment,2026-05-20
KAGGLE-00593-M,Kaggle- mothbeans  -593,MOISTURE,0.173,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00593-T,Kaggle- mothbeans  -593,TEMPERATURE,30.4,C,WARNING,WARM — monitor crop stress,2026-05-20
KAGGLE-00594-T,Kaggle- mothbeans  -594,TEMPERATURE,24.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00594-M,Kaggle- mothbeans  -594,MOISTURE,0.298,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00593-P,Kaggle- mothbeans  -593,PH,7.12,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00595-P,Kaggle- mothbeans  -595,PH,9.94,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00595-T,Kaggle- mothbeans  -595,TEMPERATURE,28.7,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00595-M,Kaggle- mothbeans  -595,MOISTURE,0.193,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00594-P,Kaggle- mothbeans  -594,PH,7.21,pH,WARNING,ALKALINE — nutrient availability reduced,2026-05-20
KAGGLE-00597-M,Kaggle- mothbeans  -597,MOISTURE,0.217,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00596-P,Kaggle- mothbeans  -596,PH,8.91,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00596-T,Kaggle- mothbeans  -596,TEMPERATURE,29.3,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00596-M,Kaggle- mothbeans  -596,MOISTURE,0.218,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00598-T,Kaggle- mothbeans  -598,TEMPERATURE,24.9,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00598-M,Kaggle- mothbeans  -598,MOISTURE,0.202,VWC,WARNING,DRY — schedule irrigation within 24hrs,2026-05-20
KAGGLE-00597-P,Kaggle- mothbeans  -597,PH,8.64,pH,ALERT,HIGHLY ALKALINE — soil amendment required,2026-05-20
KAGGLE-00597-T,Kaggle- mothbeans  -597,TEMPERATURE,28.0,C,NORMAL,OPTIMAL — ideal temperature,2026-05-20
KAGGLE-00600-M,Kaggle- mothbeans  -600,MOISTURE,0.163,VWC,ALERT,CRITICAL DRY — irrigate immediately,2026-05-20
KAGGLE-00599-P,Kaggle- mothbeans  -599,PH,5.84,pH,NORMAL,OPTIMAL — ideal for crops,2026-05-20
